iso3,Date,account balance
NLD,2016-01-01,7.316
NLD,2017-01-01,8.129
NLD,2018-01-01,8.995
NLD,2019-01-01,6.841
NLD,2020-01-01,5.584
NLD,2021-01-01,10.018
NLD,2022-01-01,6.615
NLD,2023-01-01,9.854
NLD,2024-01-01,9.94
NLD,2025-01-01,10.354
NOR,1990-01-01,2.162
NOR,1991-01-01,3.303
NOR,1992-01-01,3.137
NOR,1993-01-01,2.623
NOR,1994-01-01,2.692
NOR,1995-01-01,3.194
NOR,1996-01-01,6.453
NOR,1997-01-01,5.872
NOR,1998-01-01,-0.394
NOR,1999-01-01,5.339
NOR,2000-01-01,14.631
NOR,2001-01-01,15.771
NOR,2002-01-01,12.43
NOR,2003-01-01,12.166
NOR,2004-01-01,12.644
NOR,2005-01-01,16.447
NOR,2006-01-01,16.609
NOR,2007-01-01,12.566
NOR,2008-01-01,16.137
NOR,2009-01-01,11.314
NOR,2010-01-01,11.636
NOR,2011-01-01,13.227
NOR,2012-01-01,13.533
NOR,2013-01-01,11.222
NOR,2014-01-01,11.823
NOR,2015-01-01,8.994
NOR,2016-01-01,5.219
NOR,2017-01-01,6.313
NOR,2018-01-01,8.954
NOR,2019-01-01,3.792
NOR,2020-01-01,1.103
NOR,2021-01-01,14.885
NOR,2022-01-01,29.631
NOR,2023-01-01,17.38
NOR,2024-01-01,17.127
NOR,2025-01-01,15.898
NZL,1990-01-01,-2.858
NZL,1991-01-01,-2.394
NZL,1992-01-01,-3.676
NZL,1993-01-01,-3.314
NZL,1994-01-01,-3.154
NZL,1995-01-01,-3.952
NZL,1996-01-01,-4.721
NZL,1997-01-01,-5.204
NZL,1998-01-01,-2.782
NZL,1999-01-01,-5.002
NZL,2000-01-01,-3.342
NZL,2001-01-01,-0.822
NZL,2002-01-01,-2.127
NZL,2003-01-01,-2.483
NZL,2004-01-01,-4.594
NZL,2005-01-01,-7.142
NZL,2006-01-01,-7.189
NZL,2007-01-01,-6.854
NZL,2008-01-01,-7.749
NZL,2009-01-01,-2.172
NZL,2010-01-01,-2.283
NZL,2011-01-01,-2.794
NZL,2012-01-01,-3.926
NZL,2013-01-01,-3.168
NZL,2014-01-01,-3.129
NZL,2015-01-01,-2.818
NZL,2016-01-01,-2.052
NZL,2017-01-01,-2.867
NZL,2018-01-01,-4.236
NZL,2019-01-01,-2.859
NZL,2020-01-01,-1.07
NZL,2021-01-01,-6.025
NZL,2022-01-01,-9.245
NZL,2023-01-01,-6.936
NZL,2024-01-01,-6.03
NZL,2025-01-01,-4.916
PAK,1990-01-01,-2.112
PAK,1991-01-01,-2.323
PAK,1992-01-01,-1.343
PAK,1993-01-01,-3.994
PAK,1994-01-01,-1.962
PAK,1995-01-01,-2.192
PAK,1996-01-01,-4.039
PAK,1997-01-01,-3.532
PAK,1998-01-01,-1.681
PAK,1999-01-01,-1.933
PAK,2000-01-01,-0.216
PAK,2001-01-01,0.335
PAK,2002-01-01,2.886
PAK,2003-01-01,3.618
PAK,2004-01-01,1.385
PAK,2005-01-01,-1.015
PAK,2006-01-01,-3.026
PAK,2007-01-01,-3.678
PAK,2008-01-01,-6.819
PAK,2009-01-01,-4.95
PAK,2010-01-01,-2.006
PAK,2011-01-01,0.093
PAK,2012-01-01,-1.863
PAK,2013-01-01,-0.965
PAK,2014-01-01,-1.153
PAK,2015-01-01,-0.939
PAK,2016-01-01,-1.582
PAK,2017-01-01,-3.617
PAK,2018-01-01,-5.389
PAK,2019-01-01,-4.184
PAK,2020-01-01,-1.481
PAK,2021-01-01,-0.809
PAK,2022-01-01,-4.663
PAK,2023-01-01,-0.97
PAK,2024-01-01,-0.454
PAK,2025-01-01,-0.056
PER,1990-01-01,-5.148
PER,1991-01-01,-4.464
PER,1992-01-01,-5.417
PER,1993-01-01,-7.174
PER,1994-01-01,-6.242
PER,1995-01-01,-8.999
PER,1996-01-01,-6.823
PER,1997-01-01,-5.983
PER,1998-01-01,-6.193
PER,1999-01-01,-2.833
PER,2000-01-01,-3.064
PER,2001-01-01,-2.351
PER,2002-01-01,-2.031
PER,2003-01-01,-1.592
PER,2004-01-01,0.094
PER,2005-01-01,1.563
PER,2006-01-01,3.331
PER,2007-01-01,1.488
PER,2008-01-01,-4.357
PER,2009-01-01,-0.519
PER,2010-01-01,-2.387
PER,2011-01-01,-1.97
PER,2012-01-01,-2.782
PER,2013-01-01,-4.721
PER,2014-01-01,-4.219
PER,2015-01-01,-4.535
PER,2016-01-01,-2.154
PER,2017-01-01,-0.836
PER,2018-01-01,-1.146
PER,2019-01-01,-0.611
PER,2020-01-01,0.915
PER,2021-01-01,-2.066
PER,2022-01-01,-4.129
PER,2023-01-01,0.686
PER,2024-01-01,2.192
PER,2025-01-01,1.693
PHL,1990-01-01,-5.336
PHL,1991-01-01,-1.997
PHL,1992-01-01,-1.655
PHL,1993-01-01,-4.862
PHL,1994-01-01,-4.032
PHL,1995-01-01,-2.339
PHL,1996-01-01,-4.176
PHL,1997-01-01,-4.623
PHL,1998-01-01,2.075
PHL,1999-01-01,-3.357
PHL,2000-01-01,-2.663
PHL,2001-01-01,-2.217
PHL,2002-01-01,-0.334
PHL,2003-01-01,0.327
PHL,2004-01-01,1.71
PHL,2005-01-01,1.853
PHL,2006-01-01,5.455
PHL,2007-01-01,5.175
PHL,2008-01-01,0.08
PHL,2009-01-01,4.797
PHL,2010-01-01,3.445
PHL,2011-01-01,2.409
PHL,2012-01-01,2.653
PHL,2013-01-01,4.01
PHL,2014-01-01,3.616
PHL,2015-01-01,2.371
PHL,2016-01-01,-0.376
PHL,2017-01-01,-0.652
PHL,2018-01-01,-2.559
PHL,2019-01-01,-0.809
PHL,2020-01-01,3.201
PHL,2021-01-01,-1.508
PHL,2022-01-01,-4.516
PHL,2023-01-01,-2.834
PHL,2024-01-01,-3.794
PHL,2025-01-01,-3.424
POL,1990-01-01,4.915
POL,1991-01-01,-2.654
POL,1992-01-01,-3.481
POL,1993-01-01,-6.372
POL,1994-01-01,0.608
POL,1995-01-01,0.611
POL,1996-01-01,-2.073
POL,1997-01-01,-3.636
POL,1998-01-01,-3.991
POL,1999-01-01,-7.404
POL,2000-01-01,-6.008
POL,2001-01-01,-3.107
POL,2002-01-01,-2.776
POL,2003-01-01,-2.504
POL,2004-01-01,-5.955
POL,2005-01-01,-3.305
POL,2006-01-01,-4.652
POL,2007-01-01,-6.689
POL,2008-01-01,-6.752
POL,2009-01-01,-3.975
POL,2010-01-01,-5.152
POL,2011-01-01,-5.123
POL,2012-01-01,-4.09
POL,2013-01-01,-1.973
POL,2014-01-01,-2.97
POL,2015-01-01,-1.324
POL,2016-01-01,-1.072
POL,2017-01-01,-1.194
POL,2018-01-01,-1.964
POL,2019-01-01,-0.276
POL,2020-01-01,2.417
POL,2021-01-01,-1.297
POL,2022-01-01,-2.288
POL,2023-01-01,1.78
POL,2024-01-01,0.136
POL,2025-01-01,-0.293
PRT,1990-01-01,-0.228
PRT,1991-01-01,-0.797
PRT,1992-01-01,-0.17
PRT,1993-01-01,0.245
PRT,1994-01-01,-2.203
PRT,1995-01-01,-0.112
PRT,1996-01-01,-4.49
PRT,1997-01-01,-6.109
PRT,1998-01-01,-7.548
PRT,1999-01-01,-8.868
PRT,2000-01-01,-10.796
PRT,2001-01-01,-10.449
PRT,2002-01-01,-8.383
PRT,2003-01-01,-6.634
PRT,2004-01-01,-7.957
PRT,2005-01-01,-9.585
PRT,2006-01-01,-10.26
PRT,2007-01-01,-9.62
PRT,2008-01-01,-11.838
PRT,2009-01-01,-10.356
PRT,2010-01-01,-10.257
PRT,2011-01-01,-6.103
PRT,2012-01-01,-1.489
PRT,2013-01-01,1.534
PRT,2014-01-01,0.343
PRT,2015-01-01,0.505
PRT,2016-01-01,1.421
PRT,2017-01-01,1.484
PRT,2018-01-01,0.752
PRT,2019-01-01,0.78
PRT,2020-01-01,-0.689
PRT,2021-01-01,-0.663
PRT,2022-01-01,-2.024
PRT,2023-01-01,0.553
PRT,2024-01-01,2.154
PRT,2025-01-01,1.699
QAT,1990-01-01,-10.599
QAT,1991-01-01,-15.592
QAT,1992-01-01,-16.701
QAT,1993-01-01,-21.638
QAT,1994-01-01,-19.17
QAT,1995-01-01,-27.601
QAT,1996-01-01,-27.269
QAT,1997-01-01,-30.859
QAT,1998-01-01,-25.459
QAT,1999-01-01,0.813
QAT,2000-01-01,9.175
QAT,2001-01-01,23.728
QAT,2002-01-01,19.778
QAT,2003-01-01,24.261
QAT,2004-01-01,24.638
QAT,2005-01-01,16.762
QAT,2006-01-01,16.133
QAT,2007-01-01,15.079
QAT,2008-01-01,23.614
QAT,2009-01-01,7.244
QAT,2010-01-01,20.009
QAT,2011-01-01,31.068
QAT,2012-01-01,33.185
QAT,2013-01-01,30.424
QAT,2014-01-01,23.959
QAT,2015-01-01,8.502
QAT,2016-01-01,-5.45
QAT,2017-01-01,3.989
QAT,2018-01-01,9.083
QAT,2019-01-01,2.415
QAT,2020-01-01,-2.068
QAT,2021-01-01,14.644
QAT,2022-01-01,26.778
QAT,2023-01-01,17.114
QAT,2024-01-01,17.212
QAT,2025-01-01,10.802
ROU,1990-01-01,-4.564
ROU,1991-01-01,-4.303
ROU,1992-01-01,-8.519
ROU,1993-01-01,-4.417
ROU,1994-01-01,-1.646
ROU,1995-01-01,-4.42
ROU,1996-01-01,-6.584
ROU,1997-01-01,-5.35
ROU,1998-01-01,-6.798
ROU,1999-01-01,-4.022
ROU,2000-01-01,-2.596
ROU,2001-01-01,-3.182
ROU,2002-01-01,-2.675
ROU,2003-01-01,-4.677
ROU,2004-01-01,-7.58
ROU,2005-01-01,-8.751
ROU,2006-01-01,-10.503
ROU,2007-01-01,-13.56
ROU,2008-01-01,-11.455
ROU,2009-01-01,-4.644
ROU,2010-01-01,-5.13
ROU,2011-01-01,-4.718
ROU,2012-01-01,-4.641
ROU,2013-01-01,-1.121
ROU,2014-01-01,-0.322
ROU,2015-01-01,-0.65
ROU,2016-01-01,-2.085
ROU,2017-01-01,-3.185
ROU,2018-01-01,-4.605
ROU,2019-01-01,-4.85
ROU,2020-01-01,-5.069
ROU,2021-01-01,-7.192
ROU,2022-01-01,-9.522
ROU,2023-01-01,-6.625
ROU,2024-01-01,-8.273
ROU,2025-01-01,-7.568
RUS,1992-01-01,-1.676
RUS,1993-01-01,1.325
RUS,1994-01-01,3.044
RUS,1995-01-01,2.215
RUS,1996-01-01,2.448
RUS,1997-01-01,-0.193
RUS,1998-01-01,0.025
RUS,1999-01-01,10.901
RUS,2000-01-01,16.309
RUS,2001-01-01,9.758
RUS,2002-01-01,7.424
RUS,2003-01-01,7.178
RUS,2004-01-01,9.247
RUS,2005-01-01,10.32
RUS,2006-01-01,8.702
RUS,2007-01-01,5.181
RUS,2008-01-01,5.842
RUS,2009-01-01,3.852
RUS,2010-01-01,4.13
RUS,2011-01-01,4.753
RUS,2012-01-01,3.253
RUS,2013-01-01,1.461
RUS,2014-01-01,2.807
RUS,2015-01-01,4.996
RUS,2016-01-01,1.911
RUS,2017-01-01,2.043
RUS,2018-01-01,6.998
RUS,2019-01-01,3.872
RUS,2020-01-01,2.377
RUS,2021-01-01,6.832
RUS,2022-01-01,10.356
RUS,2023-01-01,2.4
RUS,2024-01-01,2.882
RUS,2025-01-01,1.855
SGP,1990-01-01,8.08
SGP,1991-01-01,10.72
SGP,1992-01-01,11.229
SGP,1993-01-01,6.777
SGP,1994-01-01,15.286
SGP,1995-01-01,16.497
SGP,1996-01-01,14.627
SGP,1997-01-01,15.57
SGP,1998-01-01,21.792
SGP,1999-01-01,17.204
SGP,2000-01-01,11.072
SGP,2001-01-01,14.433
SGP,2002-01-01,14.877
SGP,2003-01-01,24.302
SGP,2004-01-01,19.311
SGP,2005-01-01,23.26
SGP,2006-01-01,26.893
SGP,2007-01-01,27.143
SGP,2008-01-01,15.083
SGP,2009-01-01,16.393
SGP,2010-01-01,22.933
SGP,2011-01-01,22.218
SGP,2012-01-01,17.643
SGP,2013-01-01,15.707
SGP,2014-01-01,17.95
SGP,2015-01-01,18.693
SGP,2016-01-01,18.006
SGP,2017-01-01,18.604
SGP,2018-01-01,15.693
SGP,2019-01-01,15.384
SGP,2020-01-01,17.501
SGP,2021-01-01,19.798
SGP,2022-01-01,18.422
SGP,2023-01-01,17.688
SGP,2024-01-01,17.541
SGP,2025-01-01,17.15
SRB,2000-01-01,-1.708
SRB,2001-01-01,1.853
SRB,2002-01-01,-3.534
SRB,2003-01-01,-6.463
SRB,2004-01-01,-12.208
SRB,2005-01-01,-7.825
SRB,2006-01-01,-8.857
SRB,2007-01-01,-15.421
SRB,2008-01-01,-19.124
SRB,2009-01-01,-5.665
SRB,2010-01-01,-5.771
SRB,2011-01-01,-7.792
SRB,2012-01-01,-10.366
SRB,2013-01-01,-5.506
SRB,2014-01-01,-5.36
SRB,2015-01-01,-3.316
SRB,2016-01-01,-2.816
SRB,2017-01-01,-5.026
SRB,2018-01-01,-4.644
SRB,2019-01-01,-6.571
SRB,2020-01-01,-3.934
SRB,2021-01-01,-4.106
SRB,2022-01-01,-6.519
SRB,2023-01-01,-2.345
SRB,2024-01-01,-6.327
SRB,2025-01-01,-5.763
SVK,1993-01-01,-4.684
SVK,1994-01-01,4.138
SVK,1995-01-01,2.651
SVK,1996-01-01,-9.573
SVK,1997-01-01,-8.757
SVK,1998-01-01,-9.535
SVK,1999-01-01,-4.461
SVK,2000-01-01,-3.085
SVK,2001-01-01,-7.993
SVK,2002-01-01,-7.615
SVK,2003-01-01,-4.925
SVK,2004-01-01,-5.872
SVK,2005-01-01,-7.317
SVK,2006-01-01,-7.027
SVK,2007-01-01,-4.798
SVK,2008-01-01,-6.361
SVK,2009-01-01,-3.445
SVK,2010-01-01,-4.632
SVK,2011-01-01,-4.882
SVK,2012-01-01,0.928
SVK,2013-01-01,2.935
SVK,2014-01-01,1.739
SVK,2015-01-01,-2.063
SVK,2016-01-01,-1.454
SVK,2017-01-01,-1.735
SVK,2018-01-01,-1.633
SVK,2019-01-01,-3.527
SVK,2020-01-01,-0.466
SVK,2021-01-01,-4.831
SVK,2022-01-01,-9.618
SVK,2023-01-01,-1.685
SVK,2024-01-01,-2.776
SVK,2025-01-01,-1.906
SVN,1992-01-01,5.638
SVN,1993-01-01,1.695
SVN,1994-01-01,3.35
SVN,1995-01-01,-0.453
SVN,1996-01-01,0.068
SVN,1997-01-01,0.109
SVN,1998-01-01,-0.664
SVN,1999-01-01,-3.245
SVN,2000-01-01,-2.784
SVN,2001-01-01,0.04
SVN,2002-01-01,0.885
SVN,2003-01-01,-0.817
SVN,2004-01-01,-2.712
SVN,2005-01-01,-1.813
SVN,2006-01-01,-1.846
SVN,2007-01-01,-4.154
SVN,2008-01-01,-5.345
SVN,2009-01-01,-1.032
SVN,2010-01-01,-0.697
SVN,2011-01-01,-0.772
SVN,2012-01-01,1.41
SVN,2013-01-01,3.527
SVN,2014-01-01,5.327
SVN,2015-01-01,4.116
SVN,2016-01-01,5.284
SVN,2017-01-01,6.793
SVN,2018-01-01,6.51
SVN,2019-01-01,6.449
SVN,2020-01-01,7.673
SVN,2021-01-01,3.75
SVN,2022-01-01,-1.119
SVN,2023-01-01,4.47
SVN,2024-01-01,4.448
SVN,2025-01-01,3.63
SWE,1990-01-01,-2.413
SWE,1991-01-01,-1.741
SWE,1992-01-01,-2.659
SWE,1993-01-01,-1.257
SWE,1994-01-01,0.997
SWE,1995-01-01,3.123
SWE,1996-01-01,3.259
SWE,1997-01-01,3.794
SWE,1998-01-01,3.501
SWE,1999-01-01,3.816
SWE,2000-01-01,3.815
SWE,2001-01-01,4.599
SWE,2002-01-01,4.352
SWE,2003-01-01,5.801
SWE,2004-01-01,5.934
SWE,2005-01-01,5.951
SWE,2006-01-01,8.08
SWE,2007-01-01,8.07
SWE,2008-01-01,7.754
SWE,2009-01-01,5.926
SWE,2010-01-01,5.876
SWE,2011-01-01,5.466
SWE,2012-01-01,5.496
SWE,2013-01-01,4.334
SWE,2014-01-01,3.287
SWE,2015-01-01,2.599
SWE,2016-01-01,1.876
SWE,2017-01-01,2.064
SWE,2018-01-01,2.224
SWE,2019-01-01,5.324
SWE,2020-01-01,5.839
SWE,2021-01-01,6.688
SWE,2022-01-01,4.701
SWE,2023-01-01,6.973
SWE,2024-01-01,7.431
SWE,2025-01-01,6.761
THA,1990-01-01,-8.23
THA,1991-01-01,-7.478
THA,1992-01-01,-5.454
THA,1993-01-01,-4.931
THA,1994-01-01,-5.494
THA,1995-01-01,-8.023
THA,1996-01-01,-8.027
THA,1997-01-01,-2.012
THA,1998-01-01,12.529
THA,1999-01-01,9.811
THA,2000-01-01,7.368
THA,2001-01-01,4.24
THA,2002-01-01,3.466
THA,2003-01-01,3.134
THA,2004-01-01,1.596
THA,2005-01-01,-4.036
THA,2006-01-01,1.044
THA,2007-01-01,5.927
THA,2008-01-01,0.319
THA,2009-01-01,7.877
THA,2010-01-01,3.367
THA,2011-01-01,2.542
THA,2012-01-01,-1.232
THA,2013-01-01,-2.102
THA,2014-01-01,2.858
THA,2015-01-01,6.916
THA,2016-01-01,10.508
THA,2017-01-01,9.631
THA,2018-01-01,5.62
THA,2019-01-01,7.033
THA,2020-01-01,4.183
THA,2021-01-01,-2.118
THA,2022-01-01,-3.463
THA,2023-01-01,1.437
THA,2024-01-01,2.107
THA,2025-01-01,1.179
TUR,1990-01-01,-1.265
TUR,1991-01-01,0.436
TUR,1992-01-01,-0.444
TUR,1993-01-01,-2.588
TUR,1994-01-01,1.467
TUR,1995-01-01,-1.001
TUR,1996-01-01,-0.973
TUR,1997-01-01,-1.007
TUR,1998-01-01,0.72
TUR,1999-01-01,-0.364
TUR,2000-01-01,-3.632
TUR,2001-01-01,1.856
TUR,2002-01-01,-0.263
TUR,2003-01-01,-2.386
TUR,2004-01-01,-3.488
TUR,2005-01-01,-4.156
TUR,2006-01-01,-5.642
TUR,2007-01-01,-5.409
TUR,2008-01-01,-5.036
TUR,2009-01-01,-1.744
TUR,2010-01-01,-5.739
TUR,2011-01-01,-8.879
TUR,2012-01-01,-4.762
TUR,2013-01-01,-5.149
TUR,2014-01-01,-3.416
TUR,2015-01-01,-2.463
TUR,2016-01-01,-2.55
TUR,2017-01-01,-4.091
TUR,2018-01-01,-1.831
TUR,2019-01-01,1.975
TUR,2020-01-01,-4.32
TUR,2021-01-01,-0.77
TUR,2022-01-01,-5.11
TUR,2023-01-01,-3.529
TUR,2024-01-01,-0.758
TUR,2025-01-01,-1.192
TWN,1990-01-01,6.55
TWN,1991-01-01,6.662
TWN,1992-01-01,3.836
TWN,1993-01-01,2.98
TWN,1994-01-01,2.536
TWN,1995-01-01,1.962
TWN,1996-01-01,3.734
TWN,1997-01-01,2.234
TWN,1998-01-01,1.118
TWN,1999-01-01,2.494
TWN,2000-01-01,2.485
TWN,2001-01-01,5.708
TWN,2002-01-01,7.919
TWN,2003-01-01,8.904
TWN,2004-01-01,4.976
TWN,2005-01-01,3.996
TWN,2006-01-01,5.992
TWN,2007-01-01,7.875
TWN,2008-01-01,5.962
TWN,2009-01-01,10.404
TWN,2010-01-01,8.266
TWN,2011-01-01,7.834
TWN,2012-01-01,8.661
TWN,2013-01-01,9.735
TWN,2014-01-01,11.321
TWN,2015-01-01,13.614
TWN,2016-01-01,13.121
TWN,2017-01-01,14.04
TWN,2018-01-01,11.607
TWN,2019-01-01,10.71
TWN,2020-01-01,14.414
TWN,2021-01-01,15.226
TWN,2022-01-01,13.257
TWN,2023-01-01,13.977
TWN,2024-01-01,15.711
TWN,2025-01-01,18.459
UGA,1990-01-01,-3.533
UGA,1991-01-01,-4.356
UGA,1992-01-01,-2.732
UGA,1993-01-01,-3.969
UGA,1994-01-01,-2.792
UGA,1995-01-01,-3.767
UGA,1996-01-01,-2.742
UGA,1997-01-01,-3.755
UGA,1998-01-01,-4.419
UGA,1999-01-01,-3.748
UGA,2000-01-01,-4.626
UGA,2001-01-01,-3.718
UGA,2002-01-01,-1.804
UGA,2003-01-01,-0.441
UGA,2004-01-01,-0.016
UGA,2005-01-01,0.395
UGA,2006-01-01,-2.26
UGA,2007-01-01,-3.214
UGA,2008-01-01,-5.459
UGA,2009-01-01,-4.348
UGA,2010-01-01,-6.522
UGA,2011-01-01,-7.59
UGA,2012-01-01,-5.351
UGA,2013-01-01,-5.417
UGA,2014-01-01,-6.232
UGA,2015-01-01,-5.476
UGA,2016-01-01,-2.633
UGA,2017-01-01,-4.752
UGA,2018-01-01,-6.107
UGA,2019-01-01,-6.947
UGA,2020-01-01,-9.497
UGA,2021-01-01,-8.422
UGA,2022-01-01,-8.598
UGA,2023-01-01,-7.252
UGA,2024-01-01,-7.28
UGA,2025-01-01,-6.362
USA,1990-01-01,-1.324
USA,1991-01-01,0.047
USA,1992-01-01,-0.792
USA,1993-01-01,-1.237
USA,1994-01-01,-1.669
USA,1995-01-01,-1.487
USA,1996-01-01,-1.546
USA,1997-01-01,-1.641
USA,1998-01-01,-2.373
USA,1999-01-01,-2.976
USA,2000-01-01,-3.921
USA,2001-01-01,-3.724
USA,2002-01-01,-4.173
USA,2003-01-01,-4.559
USA,2004-01-01,-5.205
USA,2005-01-01,-5.746
USA,2006-01-01,-5.911
USA,2007-01-01,-5.089
USA,2008-01-01,-4.716
USA,2009-01-01,-2.623
USA,2010-01-01,-2.871
USA,2011-01-01,-2.919
USA,2012-01-01,-2.573
USA,2013-01-01,-2.011
USA,2014-01-01,-2.102
USA,2015-01-01,-2.233
USA,2016-01-01,-2.107
USA,2017-01-01,-1.874
USA,2018-01-01,-2.129
USA,2019-01-01,-2.051
USA,2020-01-01,-2.815
USA,2021-01-01,-3.665
USA,2022-01-01,-3.892
USA,2023-01-01,-3.266
USA,2024-01-01,-3.884
USA,2025-01-01,-3.729
VNM,1990-01-01,-3.152
VNM,1991-01-01,-1.375
VNM,1992-01-01,-0.062
VNM,1993-01-01,-8.335
VNM,1994-01-01,-9.038
VNM,1995-01-01,-10.029
VNM,1996-01-01,-6.443
VNM,1997-01-01,-4.475
VNM,1998-01-01,-3.971
VNM,1999-01-01,3.23
VNM,2000-01-01,2.147
VNM,2001-01-01,2.228
VNM,2002-01-01,-1.407
VNM,2003-01-01,-3.844
VNM,2004-01-01,-2.53
VNM,2005-01-01,-0.765
VNM,2006-01-01,-0.194
VNM,2007-01-01,-7.104
VNM,2008-01-01,-8.646
VNM,2009-01-01,-5.122
VNM,2010-01-01,-2.986
VNM,2011-01-01,0.136
VNM,2012-01-01,4.748
VNM,2013-01-01,3.64
VNM,2014-01-01,3.7
VNM,2015-01-01,-0.861
VNM,2016-01-01,0.248
VNM,2017-01-01,-0.596
VNM,2018-01-01,1.895
VNM,2019-01-01,3.76
VNM,2020-01-01,4.349
VNM,2021-01-01,-2.202
VNM,2022-01-01,0.341
VNM,2023-01-01,5.906
VNM,2024-01-01,6.104
VNM,2025-01-01,3.2
ZAF,1990-01-01,1.226
ZAF,1991-01-01,1.047
ZAF,1992-01-01,1.336
ZAF,1993-01-01,1.887
ZAF,1994-01-01,0.01
ZAF,1995-01-01,-1.452
ZAF,1996-01-01,-1.014
ZAF,1997-01-01,-1.314
ZAF,1998-01-01,-1.549
ZAF,1999-01-01,-0.449
ZAF,2000-01-01,-0.113
ZAF,2001-01-01,0.246
ZAF,2002-01-01,0.807
ZAF,2003-01-01,-0.735
ZAF,2004-01-01,-2.472
ZAF,2005-01-01,-2.792
ZAF,2006-01-01,-4.028
ZAF,2007-01-01,-4.846
ZAF,2008-01-01,-5.018
ZAF,2009-01-01,-2.435
ZAF,2010-01-01,-1.336
ZAF,2011-01-01,-2.006
ZAF,2012-01-01,-4.689
ZAF,2013-01-01,-5.326
ZAF,2014-01-01,-4.806
ZAF,2015-01-01,-4.339
ZAF,2016-01-01,-2.676
ZAF,2017-01-01,-2.368
ZAF,2018-01-01,-2.929
ZAF,2019-01-01,-2.604
ZAF,2020-01-01,1.969
ZAF,2021-01-01,3.691
ZAF,2022-01-01,-0.5
ZAF,2023-01-01,-1.596
ZAF,2024-01-01,-0.644
ZAF,2025-01-01,-1.232
ZMB,1990-01-01,-2.279
ZMB,1991-01-01,0.241
ZMB,1992-01-01,-3.276
ZMB,1993-01-01,-2.479
ZMB,1994-01-01,1.29
ZMB,1995-01-01,-3.825
ZMB,1996-01-01,-3.388
ZMB,1997-01-01,-4.23
ZMB,1998-01-01,-16.121
ZMB,1999-01-01,-11.348
ZMB,2000-01-01,-12.179
ZMB,2001-01-01,-17.427
ZMB,2002-01-01,-12.147
ZMB,2003-01-01,-10.331
ZMB,2004-01-01,-3.017
ZMB,2005-01-01,-2.787
ZMB,2006-01-01,4.643
ZMB,2007-01-01,-1.238
ZMB,2008-01-01,-3.33
ZMB,2009-01-01,5.953
ZMB,2010-01-01,7.527
ZMB,2011-01-01,4.659
ZMB,2012-01-01,4.893
ZMB,2013-01-01,-0.779
ZMB,2014-01-01,2.141
ZMB,2015-01-01,-2.687
ZMB,2016-01-01,-3.264
ZMB,2017-01-01,-1.681
ZMB,2018-01-01,-1.298
ZMB,2019-01-01,0.477
ZMB,2020-01-01,11.791
ZMB,2021-01-01,11.9
ZMB,2022-01-01,3.747
ZMB,2023-01-01,-3.038
ZMB,2024-01-01,-1.663
ZMB,2025-01-01,0.453
