,u_all,v_all,groups
20000050,-0.4442433446853631,1.230570663451042,SWE
20000051,-0.6291898124896321,-0.6728183043424769,THA
20000052,0.16585818778247363,-0.31284709660687104,TUR
20000053,0.2273403722389885,-0.546691832252493,VNM
20000054,0.5652558957346285,-0.16310318114024364,ZAF
21000000,-9.16354994222779,-0.7483473992398234,ARG
21000001,0.06387599474895161,0.4547137074329821,AUS
21000002,-0.008123102809787786,1.028458918899101,AUT
21000003,0.1361454486627538,1.3946482487676808,BEL
21000004,0.2565713340746001,0.13567910471352795,BGR
21000005,0.7268622562282456,-0.8129386778294133,BRA
21000006,0.15559523643925033,-0.02804725825891352,CAN
21000007,0.357521994378057,-0.0454048926505366,CHE
21000008,-0.10233327303351392,-3.862345494572762,CHN
21000009,0.8347033477753392,0.5958978243603952,COL
21000010,0.505593880346049,-0.1352249352232327,CYP
21000011,0.03310708268337259,1.8168833218299438,CZE
21000012,-0.057542328192845105,0.5729892656293586,DEU
21000013,0.2110567004582239,2.141004626772405,DNK
21000014,2.284075492085211,-0.8044667936857005,EGY
21000015,0.45070079995837764,0.2572965521733578,ESP
21000016,0.36865094274756816,0.19482665445751135,FIN
21000017,0.0024618647310866715,0.8510330331281531,FRA
21000018,0.04012015574825045,0.33601183016211444,GBR
21000019,1.450236927578779,1.1108125245016738,GRC
21000020,0.8128372353311938,1.2545950307850822,HRV
21000021,-0.30259792112174955,-0.1332422899974401,HUN
21000022,0.36776846207659686,-3.3946993774837755,IDN
21000023,-0.12083786453436463,0.6618894880543342,IRL
21000024,0.4630976521488936,0.16276392790314786,ISL
21000025,0.1610556395417186,0.006618721222484414,ISR
21000026,0.18020126875685438,0.3552929205660599,ITA
21000027,0.391257711899231,-0.5260238750791308,JPN
21000028,2.254820375928349,0.7213036292022355,KEN
21000029,0.2634237916354487,0.28873761391309327,KOR
21000030,0.4380524684907119,0.574635647310239,LTU
21000031,0.3567054860810819,2.519610231381476,LUX
21000032,0.04460747172567636,0.6247677604790676,LVA
21000033,0.8915960160895813,-2.571056215320113,MEX
21000034,-0.3916391887705276,-1.898738730346797,MLT
21000035,0.2243298836455223,1.4841691011049458,MYS
21000036,-0.13096111523577436,-3.910153068234075,NGA
21000037,-0.0074070146273209625,1.1221199974363574,NLD
21000038,-0.029759174681205258,2.1180752553547064,NOR
21000039,-0.10867621626692639,1.7769373036035097,NZL
21000040,0.2135315244480589,0.6264258699665977,PER
21000041,0.7242094653374407,-0.43659868903314725,PHL
21000042,0.5429202521752181,1.774900780905479,POL
21000043,1.6241848052184835,2.3107960617598318,PRT
21000044,0.1963465279291159,0.074520681689212,QAT
21000045,-0.6150722699875346,0.0900899742963005,ROU
21000046,-3.60790098288584,0.2491947674559618,RUS
21000047,0.35347713286029303,0.9130266611386209,SGP
21000048,0.16883617039039223,0.013695504492351462,SVK
21000049,0.5581277924417998,1.134494472517674,SVN
21000050,0.3790683830233156,1.224397717499611,SWE
21000051,0.05311216421423137,-0.9584563474550087,THA
21000052,-0.30672626774363665,-0.8084131826779912,TUR
21000053,0.962133802007797,0.14503862127485156,VNM
21000054,1.043243577362234,1.2221553294251968,ZAF
22000000,-1.4278340491829455,-0.3953706164397173,ARG
22000001,0.135271966902565,-0.22710115178555745,AUS
22000002,-0.24682828142761604,1.16225980410151,AUT
22000003,-0.1678655405622267,1.2993136498458626,BEL
22000004,-1.0319915956248966,-0.33830002031904494,BGR
22000005,-2.2199528951586496,-1.0642130697782104,BRA
22000006,0.10582865363566996,-0.24627667585158175,CAN
22000007,-0.17789355409915864,0.9749688140230708,CHE
22000008,0.2307419277150211,-3.832811926353899,CHN
22000009,-2.23694310650609,0.9504479160059018,COL
22000010,-1.214855789718003,0.5386207244612453,CYP
22000011,-0.17449751538797287,1.2141437507352366,CZE
22000012,-0.0262835586714818,0.6408730413634308,DEU
22000013,-0.1850660660571839,2.070604536562566,DNK
22000014,-1.2340554631496943,-0.6737471710873278,EGY
22000015,-0.018986352247754246,0.6023602448338686,ESP
22000016,-0.2552249794538599,0.16165308631801845,FIN
22000017,-0.1133196077230112,0.859417290062654,FRA
22000018,-0.37610748265507543,0.746826481711816,GBR
22000019,-2.099960265541515,0.7503904007764642,GRC
22000020,-1.074793488826079,0.7612256247164914,HRV
22000021,-0.7448729111832764,-0.5600998061327624,HUN
22000022,-0.6807730218821686,-2.7219681739352284,IDN
22000023,-0.632432185132316,0.6735771717958938,IRL
22000024,-1.184376447784136,-0.47634879480211895,ISL
22000025,-0.20052654007097864,-0.14431514509699794,ISR
22000026,0.5013685596779847,-0.052003449508213284,ITA
22000027,-0.06482808422125635,-0.701446114628673,JPN
22000028,-0.18288529085037264,0.34025855997525556,KEN
22000029,0.29413333834419564,0.50557830439006,KOR
22000030,-0.42167131680513936,0.34004579483023645,LTU
22000031,-0.032648042113689435,2.349341356211652,LUX
22000032,0.04258994704162111,0.332825442191095,LVA
22000033,0.44815725217396446,-2.2123589421715772,MEX
22000034,-0.126864834513857,-2.0039042314279136,MLT
22000035,-0.21296001438221224,1.0470990939480085,MYS
22000036,1.278714541415558,-3.400783485852952,NGA
22000037,-0.12322907633329816,0.8168430111996886,NLD
22000038,-0.8101649606935772,2.1723052964052014,NOR
22000039,0.05282168318198721,1.8038968130678976,NZL
22000040,-0.9111364823403159,0.6539892906463317,PER
22000041,-0.04370329400930206,-0.3846481021995889,PHL
22000042,0.35656171538383385,1.6855967460019692,POL
22000043,-0.29400913745651625,2.6960970655841736,PRT
22000044,-1.1726790496849635,1.2850013037992376,QAT
22000045,-0.035100284174080176,0.11030532467205045,ROU
22000046,-2.4624944427839193,0.6196654284273819,RUS
22000047,-0.08292170684181133,0.9244569288764599,SGP
22000048,0.010870577334850307,-0.2572997371173398,SVK
22000049,-0.26983135013670845,0.7620841062501362,SVN
22000050,-0.2861260728867253,1.2366554944200387,SWE
22000051,-0.2534533586390023,-0.9920157984938207,THA
22000052,-0.8144718729382987,-0.013879178626677924,TUR
22000053,-1.1320797824764268,-0.08526090351925164,VNM
22000054,-0.45623598386682646,0.7938390841002311,ZAF
23000000,11.386442074103952,0.3039960412811691,ARG
23000001,-0.43826219348378354,0.2040266766280836,AUS
23000002,-0.8094544019666567,0.9147543904794256,AUT
23000003,-0.801567064057242,0.5360653975094914,BEL
23000004,-1.2141279009314019,0.47146689455113067,BGR
23000005,-0.22384931354295778,-1.4808377547881202,BRA
23000006,-0.1721205451391672,-0.37693596782386385,CAN
23000007,-0.6814786527327021,1.0070030771550735,CHE
23000008,-0.6711274599204944,-3.7215337143118346,CHN
23000009,-0.9059703465706037,0.7187171781199475,COL
23000010,-1.1041904728629492,0.646739089824718,CYP
23000011,-0.06149794512178597,0.6094725444894704,CZE
23000012,-0.6192396082541811,0.4616779869506602,DEU
23000013,-0.9498862961506661,1.6185234120562526,DNK
23000014,-2.148936174969689,0.4592561577672539,EGY
23000015,-0.6020692233827334,0.06283279791745909,ESP
23000016,-0.7873868054454797,-0.10715871406381938,FIN
23000017,-0.5950463813266185,0.5614848521816529,FRA
23000018,-0.6718549719456056,0.47880821293525244,GBR
23000019,-2.506530657246013,0.6826751050750953,GRC
23000020,-1.0296400544458038,0.24876823090578398,HRV
23000021,-1.1386281244291447,-1.053497141419427,HUN
23000022,-0.2909270940793661,-2.1996986907211724,IDN
23000023,-1.0484573507942703,-0.04178159062637077,IRL
23000024,0.3067693926451578,-0.13791431559837808,ISL
23000025,-0.9573130692401395,-0.4506638088216712,ISR
23000026,-0.13978608179118723,0.38878489722389686,ITA
23000027,-0.5190064152363929,-0.6337724463733072,JPN
23000028,-1.2108668186713014,-0.019781416392470108,KEN
23000029,-0.4269031355744548,0.24042478914588505,KOR
23000030,-0.6293484152028213,0.05473969632886222,LTU
23000031,-0.6914739422141023,1.590978394496775,LUX
23000032,-0.7732094457876157,-0.17158627458691122,LVA
23000033,0.08248133904878929,-1.937777891299501,MEX
23000034,-0.8925705811795563,-2.512749942391856,MLT
23000035,-0.42867005098151534,1.5241884004404267,MYS
23000036,-0.6420768222029043,-2.8131835679846016,NGA
23000037,-0.5376604664256621,0.14525046180060808,NLD
23000038,-0.7840502871391544,1.682881258007143,NOR
23000039,-0.9315933726160828,1.5768462428070522,NZL
23000040,-0.9941514718638367,0.2917517845893809,PER
23000041,0.9655373394806226,-0.5268640900734851,PHL
23000042,-0.8066274835059948,1.3076995646796772,POL
23000043,-1.9636293495949353,2.6860744007765556,PRT
23000044,-0.42571929530992303,0.9299771031319901,QAT
23000045,-0.05169099962557766,0.4560594316795161,ROU
23000046,-0.39901766956216567,0.5821358022871543,RUS
23000047,-0.2758530212862263,0.6408825133055074,SGP
23000048,-0.8046268595447152,-0.22806262330282867,SVK
23000049,-1.035307529203055,0.008472317042872657,SVN
23000050,-0.8906753297203527,0.6091285804110296,SWE
23000051,-0.5702727250282831,-0.6417417606730123,THA
23000052,4.191687388153535,0.05390726069019802,TUR
23000053,-1.3603814595036212,-0.08719096729123132,VNM
23000054,-1.3249560209688065,0.28199311473886624,ZAF
24000000,-0.30436428019137796,-0.119023204223911,AUS
24000001,-0.6952252941830207,0.35679352402150555,AUT
24000002,-0.6301254008578467,0.6035669026472463,BEL
24000003,-0.3602207032173599,0.3343038369205886,BGR
24000004,-1.843944012239947,-1.7858023364184499,BRA
24000005,-0.08514378771861847,-0.803073205776979,CAN
24000006,0.23799127414197685,0.9043841263432348,CHE
24000007,-2.3397374428712467,1.4137011948221012,CHL
24000008,0.04090518848426267,-0.7628653854658276,CHN
24000009,0.1335916815473377,0.9360401600463223,COL
24000010,-0.8135764400572603,0.21081901603717312,CYP
24000011,0.4650503649629447,0.11508518756724162,CZE
24000012,-0.5790321097259528,-0.02189956056216391,DEU
24000013,-1.4574810024463467,0.9501352651872993,DNK
24000014,-0.5923268881830834,0.5006632655505809,EGY
24000015,-0.538030349410618,-0.6267697993598718,ESP
24000016,-0.6317359109675408,-0.7169617233536951,FIN
24000017,-0.14484731324669853,0.18545236832433143,FRA
24000018,-0.1625361071300282,0.263482711344057,GBR
24000019,-0.9838324173428932,0.3946142945250415,GRC
24000020,-0.5081678919190911,0.12389980702941034,HRV
24000021,-0.5924689025619716,-1.804829604577784,HUN
24000022,0.695769675422502,-0.9198293983657758,IDN
24000023,-0.25377054492542195,-0.9876256908544492,IRL
24000024,-0.26395378286337445,-0.8512720568568004,ISL
24000025,-0.21883961959860643,-1.0446874753736581,ISR
24000026,0.16907479728709307,-0.4900905754942748,ITA
24000027,1.0605836450972488,-1.0118633595193702,JPN
24000028,0.04072750252825133,0.29117707505347323,KEN
24000029,-0.21050566422878503,-0.22463778713324611,KOR
24000030,-0.23515254838032318,0.00933275460591787,LTU
24000031,-0.48238099941367607,0.3490313328660717,LUX
24000032,-0.1736830419047748,-0.6224153731287698,LVA
24000033,0.3743328463258578,-2.210380804204725,MEX
24000034,-1.027499572150313,-2.2642577983233596,MLT
24000035,0.2549116353966059,2.41414609930483,MYS
24000036,0.9595406332011083,-2.830746415924396,NGA
24000037,-0.7204830593345509,-0.2475592504874211,NLD
24000038,0.7032898003589674,0.3488644338381124,NOR
24000039,-0.7191711112667942,-2.6194593545673843,NZL
24000040,0.22499602088830273,0.41502915201564405,PER
24000041,-1.057749934176092,-0.12051620772537364,PHL
24000042,-0.5903374919635251,0.06985931004506529,POL
24000043,-0.5022010429411923,2.4115662153992314,PRT
24000044,-0.3379248903482751,-0.039478407784986534,QAT
24000045,-0.08165146911531451,-0.831968740881867,ROU
24000046,-0.01485777531354282,0.30478773624701017,RUS
24000047,0.1053977360829057,-0.6043094041095345,SGP
24000048,-0.8953876998321473,-0.9748685997014523,SVK
24000049,1.6657033253334743,-1.0731305872761916,SVN
24000050,-1.071224751299276,0.3342108199159616,SWE
24000051,-0.26295817579752256,-0.37909341401543006,THA
24000052,2.1368973647843656,1.0332909060872255,TUR
24000053,-0.08375040058457595,0.0486523392729572,VNM
24000054,0.3555804920050828,-0.07088610828776291,ZAF
25000000,0.8297384107857451,-0.3411121922185669,AUS
25000001,0.9274070217728327,0.8504216099895638,AUT
25000002,0.6836484829238325,0.9290508717854724,BEL
25000003,-0.3689576765964784,0.3565160592364851,BGR
25000004,-0.5123286299799874,-1.4473117838236178,BRA
25000005,0.480585065464342,-0.49516910015155535,CAN
25000006,1.1289997369801057,1.0286563857661921,CHE
25000007,1.1048411206504656,-0.15864544211621595,CHL
25000008,0.968855173826049,-0.6002737554205653,CHN
25000009,0.6532108811107991,1.1288976203974388,COL
25000010,0.3808397799531562,0.3408450770577185,CYP
25000011,0.7679624310525307,0.09738282937381482,CZE
25000012,0.8574746436395466,0.4026619735674891,DEU
25000013,0.8792967614355144,0.8395514572948627,DNK
25000014,-0.8322499920399739,0.517870932252255,EGY
25000015,1.005513247493741,-0.015632591598396445,ESP
25000016,0.7914501947930692,-0.2396816328616509,FIN
25000017,0.9517363154440374,0.07096612464336882,FRA
25000018,0.9753527859284028,0.3611835502320042,GBR
25000019,-0.015275281536673013,1.2326496912308087,GRC
25000020,1.3093768185220984,0.49207555543957066,HRV
25000021,0.9624712873840242,-1.2245675396448656,HUN
25000022,0.6473273440750246,-1.1412959917680272,IDN
25000023,0.20105522925354502,-0.45341482716699666,IRL
25000024,-0.2909695518558375,-0.6365473259936006,ISL
25000025,0.05553419926580194,0.3589343232623574,ISR
25000026,0.5418558543199996,0.8109440360205158,ITA
25000027,1.4688078939836036,-1.2399329715874972,JPN
25000028,1.3974446794765165,0.5237523518619227,KEN
25000029,1.2277513124673725,0.2060033481152712,KOR
25000030,0.5750005779896492,0.09526963959107349,LTU
25000031,0.8072379014826379,0.6588865150688705,LUX
25000032,0.8759705317496835,-0.4837162479427941,LVA
25000033,0.023164879021964513,-2.2747855677910898,MEX
25000034,0.8447047346471102,-1.9642742426758693,MLT
25000035,0.6414835755736498,1.9685451782762222,MYS
25000036,-4.762596330903634,-2.745190108852441,NGA
25000037,0.8788909838848626,-0.09934936020031526,NLD
25000038,0.21300788699765702,0.6918836406728723,NOR
25000039,0.2340409086195545,-2.5153084002573296,NZL
25000040,0.8766310140175927,0.5898581316193433,PER
25000041,-0.8978167432541451,0.022341367659074685,PHL
25000042,0.06252172174823589,0.26995931102314685,POL
25000043,0.8924033631087203,3.103506949897002,PRT
25000044,-1.1056958897938691,1.0414843932981641,QAT
25000045,0.5700754620423054,-0.5779325200482717,ROU
25000046,-0.2259842362924993,-0.06687921754922144,RUS
25000047,0.4504280900821561,-0.7880788708482394,SGP
25000048,0.5193683179946604,-0.28786816721154906,SVK
25000049,-0.46614456048628505,-1.02113351630512,SVN
25000050,0.9801269087302853,0.42541242908417515,SWE
25000051,0.5427226461144075,0.24007296242383314,THA
25000052,-1.7334089751489739,1.8295019054730508,TUR
25000053,0.37694888366346424,-0.16327792098944904,VNM
25000054,2.6166214906294933,-0.016498347856792633,ZAF
26000000,-1.9121971422931683,0.22078644943439207,AUS
26000001,-0.31431320181922695,1.0018365875895752,AUT
26000002,-0.2766059274343554,0.721857727564635,BEL
26000003,-1.0630438028703662,0.19030171069478374,BGR
26000004,1.100360161171137,-1.0313635228833538,BRA
26000005,0.31510164375378835,-0.7568961553090818,CAN
26000006,-1.4615448191283449,0.6855911344781329,CHE
26000007,3.4901535089602578,0.38087012352097016,CHL
26000008,-0.0929280033089388,-0.5716862447836304,CHN
26000009,0.15739774177251697,1.358162270349985,COL
26000010,-1.6766380100853897,0.09917830522659898,CYP
26000011,0.15303819739283164,-0.4144214510526627,CZE
26000012,-0.31112092186783946,0.3294337159886038,DEU
26000013,-0.13160236416539062,0.25167186491915605,DNK
26000014,-0.04688311481694962,-0.29749725330188415,EGY
26000015,-0.3310221854269535,-0.36208126076471603,ESP
26000016,-0.2026451187775823,-0.3776799114920044,FIN
26000017,-0.2788785974412813,-0.0640721848137098,FRA
26000018,-0.006069131943104211,0.06070464365041661,GBR
26000019,-1.0732251036716502,1.2800570170152308,GRC
26000020,-0.8626555977433834,-0.2660036884617645,HRV
26000021,-0.4818921693424917,-1.236498184914875,HUN
26000022,-0.33176122615078274,-0.8715053817376746,IDN
26000023,-0.4000059701534069,-1.088784988816974,IRL
26000024,-0.3262114771905871,-0.6267106521521466,ISL
26000025,-0.00453893937734795,0.20743721892605838,ISR
26000026,-0.30490973942507105,0.6953461512970929,ITA
26000027,-0.6458036226186075,-1.5860954410116754,JPN
26000028,0.6152504296489916,0.16304755232036916,KEN
26000029,0.65814282915778,0.38182773766885303,KOR
26000030,-0.6382986208019479,-0.38805941727301807,LTU
26000031,-0.49381751055029466,-0.43814193863450823,LUX
26000032,-0.19736937072701055,-0.37136319846465904,LVA
26000033,0.5784409853247582,-1.7912378043799304,MEX
26000034,-0.5510053790003069,-1.183496084336293,MLT
26000035,0.5398934740281294,1.9308105115367658,MYS
26000036,1.607121681767169,-2.8910309431769994,NGA
26000037,-0.3727621444605941,-0.1553056502413599,NLD
26000038,-0.2156434374556873,1.837933931861124,NOR
26000039,0.3524217230270601,-2.590812386748418,NZL
26000040,0.8196744790671272,0.907531168196547,PER
26000041,-0.14506902638804675,0.0377612749501397,PHL
26000042,-0.9583140491645287,-0.3631951177821282,POL
26000043,-1.0227759776021008,3.067176732989907,PRT
26000044,-0.917253821398619,2.3575383495996327,QAT
26000045,-0.8831585793174694,-1.1323994988002126,ROU
26000046,0.7819686534382526,-0.35500251081942125,RUS
26000047,0.19156008177231654,-0.3956567433189164,SGP
26000048,-0.8264474424148944,-0.8434477977465411,SVK
26000049,-0.8730561147726226,-1.2871550050925344,SVN
26000050,-0.31100140032987716,0.39268101736053884,SWE
26000051,-0.09306370195423441,0.39723959183048274,THA
26000052,4.358947799999541,2.364397587616449,TUR
26000053,-1.0126730614640813,0.7292601207662213,VNM
26000054,-0.32290388821173344,0.7952890442881247,ZAF
27000000,-0.43661496452619275,-1.2835716807243904,AUS
27000001,0.274244201072657,0.20863556672308578,AUT
27000002,0.05637422914311796,0.2207866467938926,BEL
27000003,0.17210045553482267,-1.4002732905093138,BGR
27000004,0.9254782173438296,-0.9096169323148098,BRA
27000005,-0.035241075331576985,-1.736037191401056,CAN
27000006,-0.6828272066371259,0.4072158548131086,CHE
27000007,1.466891907615315,-0.3565175693803482,CHL
27000008,-1.98479594930293,-0.6683745327011539,CHN
27000009,3.091524367337761,1.4075351312049773,COL
27000010,0.31415988319660726,-0.1497676744263795,CYP
27000011,0.9737324464387603,-1.1297766834903693,CZE
27000012,-0.015069480404231173,-0.18420998774699782,DEU
27000013,-0.1114012398635954,-0.5773343290359261,DNK
27000014,0.0356761429668743,-0.24082571393558505,EGY
27000015,0.15689869071766305,-1.0507247789298733,ESP
27000016,0.39630669789680806,-0.6499563756063997,FIN
27000017,0.2777885357413171,-0.5769362199137871,FRA
27000018,-0.10691409347243847,-0.6789182525713633,GBR
27000019,0.4480346408633076,1.4045668930467288,GRC
27000020,0.08262575879836076,-0.6345540655840223,HRV
27000021,2.9605130542296143,-1.6515338466674425,HUN
27000022,-0.23641726068627644,-0.9244237274007674,IDN
27000023,-0.3372992768922707,-2.7647207502044733,IRL
27000024,-0.11457183997878206,-1.0667552385013934,ISL
27000025,-0.0360034076789954,-0.5550432403438632,ISR
27000026,0.5349570696992181,0.6335406447045804,ITA
27000027,-0.6433086935667259,-1.6493794085192848,JPN
27000028,-0.19667792831453978,0.463007433762904,KEN
27000029,0.11717309826668598,-0.17578665716947794,KOR
27000030,0.6211709487927299,-0.4190835150968102,LTU
27000031,0.5747960956221432,-1.90019856323268,LUX
27000032,0.25903410255983994,-0.752362195984654,LVA
27000033,0.6733893925250234,-2.4775748148128063,MEX
27000034,0.28253450514693323,-1.313099289023456,MLT
27000035,-0.35084790837035296,2.02359298851968,MYS
27000036,-0.9187856753049635,-2.425278463442898,NGA
27000037,-0.0833010469431874,-1.1492043081913275,NLD
27000038,0.2087862023595728,0.007933280850805247,NOR
27000039,0.3687740571189406,-3.588015122810905,NZL
27000040,0.6398516958478794,0.4935070642216408,PER
27000041,0.3819065457176807,0.5379891461906228,PHL
27000042,2.326893951189344,-0.5659818072097988,POL
27000043,0.0709147068709759,2.9552002579078476,PRT
27000044,0.11686848603523048,1.9849273484157697,QAT
27000045,1.9728831729424314,-1.8715005372760256,ROU
27000046,-55.498522747522365,-0.524261998775827,RUS
27000047,0.08027270417208149,-2.723594102817798,SGP
27000048,0.14122886456312056,-1.5526048921583806,SVK
27000049,0.36391515832004595,-1.4600843989109675,SVN
27000050,-0.47367889430152,-0.32972011100749654,SWE
27000051,-0.46043869262470416,0.5882377835315791,THA
27000052,2.598330379202646,2.172867641789445,TUR
27000053,-0.16372131758630992,0.9694881446780748,VNM
27000054,0.47523181976252027,0.33359542601434644,ZAF
28000000,-0.840221339199311,-0.9747509812047976,AUS
28000001,0.20538787507553902,0.7846846242759877,AUT
28000002,0.2048694228630401,0.6758573364481161,BEL
28000003,0.5441553356292328,-1.7437668364900558,BGR
28000004,-1.2279714886885715,-0.7629199383336817,BRA
28000005,-0.29176603736679135,-1.6828871613048513,CAN
28000006,-0.7250389924797304,0.29607905420103897,CHE
28000007,-2.0981614766010264,-0.0865867504283365,CHL
28000008,-0.8607288996178588,-0.7122082560273477,CHN
28000009,-2.323855240298725,1.4651085506882893,COL
28000010,-0.10077603735199137,0.6601042372314754,CYP
28000011,-2.6779353459349857,-1.0045162067541207,CZE
28000012,0.2825232823747523,0.4991567162314489,DEU
28000013,0.26598490096695937,-0.12694469402903064,DNK
28000014,5.017511750449819,-0.37404603059759567,EGY
28000015,0.03633141329500211,0.02748242932594397,ESP
28000016,-0.361930001992043,-0.1599553728125298,FIN
28000017,0.12482630163848674,0.08181132339721464,FRA
28000018,0.4991636985400768,-0.38938029693359366,GBR
28000019,-1.8420809051893339,2.148783230654906,GRC
28000020,-1.160377103446929,-0.7145638049092022,HRV
28000021,-6.353835045478606,-1.4010883559040677,HUN
28000022,-0.7624902432240193,-1.3686743384607658,IDN
28000023,-0.13286557993631942,-2.68735266016272,IRL
28000024,-0.3976718001664778,-1.3916497226222493,ISL
28000025,0.22729458125397445,-0.5837348881837514,ISR
28000026,-0.1899727722990136,1.0716447565790403,ITA
28000027,-0.5428186069247405,-0.526101274359813,JPN
28000028,1.2394257865882508,0.5084731142024643,KEN
28000029,-0.7347066023087898,0.05219224462609695,KOR
28000030,1.6283248847708895,-0.41957794926685565,LTU
28000031,0.38588808582231127,-1.304802067942707,LUX
28000032,0.6693203417210538,-0.4461794825965084,LVA
28000033,-0.8043570686954853,-2.55839811371671,MEX
28000034,0.29460043689709026,-1.3363096892000037,MLT
28000035,-1.225308210531099,2.2588060169578212,MYS
28000036,-0.9370415069555404,-2.8537499714663648,NGA
28000037,0.1858959680691885,-0.8716569228821297,NLD
28000038,-0.3360390592586414,-1.2413471671120289,NOR
28000039,-0.8172360993958998,-3.4783091233907384,NZL
28000040,-0.8727268920683141,0.34389703454738685,PER
28000041,-1.5524616180672262,0.8045631819428185,PHL
28000042,-3.803429359566776,-0.5645771682197354,POL
28000043,-0.6241930008786336,3.364867910981581,PRT
28000044,-0.15209209342054208,0.9948465026392923,QAT
28000045,-1.092543812787403,-1.9938529264065346,ROU
28000046,-25.482614298565917,-1.4697372417675707,RUS
28000047,-0.8938848729575553,-4.903269228541848,SGP
28000048,0.025931530599350605,-0.7188494274020312,SVK
28000049,0.41134981549543703,-0.9679029186163011,SVN
28000050,-0.13595858098101776,0.29854419367334745,SWE
28000051,-1.5704171180489443,1.1076681297169757,THA
28000052,-0.5432106148014766,2.2676004706797714,TUR
28000053,-2.10375780165727,0.9507396819971878,VNM
28000054,-0.6447027081917764,0.778323732716625,ZAF
