,u_hat,v_hat
0,-1.7007545845841419,16.608261486989335
0,-0.2427322919719921,-1.403575371768909
0,0.41508952808423316,8.816638208902631
0,0.08235552186111528,-0.6499467454764982
0,0.3742859622539183,9.049091673268947
0,0.5826949569525173,9.727773548081487
0,0.6949727627181611,0.4831723434146227
0,0.22610582164363024,-0.2325602328692753
0,0.9076792096161395,9.729574621709936
0,-0.08556545586247388,-1.2042835742159639
0,-0.22159127736685424,0.785916709200464
0,-0.42612384901460576,9.402982100756958
0,0.6116230605430634,0.8415375790149682
0,0.3513009712376336,10.503114377894484
0,0.8937477996625227,-0.2847849018942128
0,-0.33459796046439316,-0.3600836851257583
0,10.494822049466542,-2.134378243566175
0,2.5707663212346095,-8.267666043179588
0,2.5997211746281272,-1.2262063203106521
0,0.278184401663061,-0.6891644677783972
0,-4.675968690936566,-3.7611973221295116
0,-1.2562437497811008,-1.7618245130973023
0,-2.4387131428555877,-1.2567387230223233
0,-1.5993789755910557,-3.749798727953042
0,-1.2520115469681312,7.754568502647096
0,-0.8562130005970892,-1.783631374299837
0,-0.4617625024297639,0.7483865711917304
0,1.2551086537514484,-3.3645283630662917
1,-0.4714262406242774,1.4464377333599145
1,-1.1856101810478448,10.644574855457655
1,0.7513573055411416,0.35374631739900053
1,-0.3398360257083899,-0.05741480899315832
1,0.5235193178933409,1.0621832390338142
1,-0.4790516016012012,9.139089226162064
1,-0.7392365994624327,9.85057421921929
1,-0.09698612498888871,-0.28494406758072444
1,-2.6381206767980707,9.799451265247633
1,-1.6903169797825315,0.6027289246781322
1,-0.4002207293943043,-1.117951575523989
1,4.097728745864184,4.155535381421053
1,-3.757919909366945,17.996387602779336
1,4.146955928690497,10.405635496671927
1,0.38061103387200235,0.054677836043069306
1,1.1630536121735982,-0.4187506558688625
1,-0.2577361155732844,-0.7363877256349411
1,0.18720001794530133,0.43743049640619347
1,2.433214859559836,9.842724083169522
1,0.8795638256987602,0.7900863757957239
1,0.25635302305071117,-0.18161861641634403
1,0.5197862659661145,0.04495122478041935
1,-1.0152569616727083,-2.1647560255091776
1,0.5723975913623858,0.1785952316993331
1,-2.3514990888127105,10.551505185972651
1,-0.6360002986485388,1.1721401938728775
1,0.7994373205721573,11.018712019325463
1,0.7794504061300497,1.0012834132888173
2,0.7216853612991828,4.1977641127269365
2,0.28661039353064455,0.46828608713497033
2,0.28941280564485683,1.8165902266764533
2,0.09372682144776712,-0.2904068073299726
2,-0.08277526442996197,0.7205201164795483
2,-0.4537285137223812,-3.9658761017086235
2,-3.4311683163968163,12.101497125452738
2,-0.1352953049174106,1.3629282841779826
2,-0.08136614255774197,-4.906287915278568
2,-0.2870132171407634,0.3847336500849394
2,1.2798232580909001,-4.021089392769852
2,0.4793438373142291,-4.285870569680853
2,-0.2580745973974523,-0.6584090020005107
2,0.2303356220666375,-4.123107091152264
2,0.0003575133619042603,0.9421600783895769
2,-0.4106996790154632,-0.7699348733725344
2,0.9618072066443744,0.6377741543993238
2,0.5816331386855529,-3.7902626980742156
2,-0.018521020078421116,-5.168697203425836
2,0.9434312819519894,-4.012129708163862
2,0.10089235243594846,-0.13757315614006416
2,-0.5017301274852862,3.3188983246186368
2,0.0014460766310289142,-4.860350676670073
2,-0.43307174617318184,2.5905529921516504
2,-0.6129281723626927,-4.493009774893046
2,1.516367845171049,-3.9206977996823227
2,0.13327150163373125,-4.607543257369116
2,-0.34950172722538453,0.4707739756521221
3,-126.47159391149734,-137.4861731556021
3,0.154996737237018,-4.2839391971042176
3,-0.9891272341744193,7.502117983155372
3,-3.486449150817993,6.615226189240765
3,0.2581823101078109,-3.6662436071543993
3,-0.7477051993718034,1.222540435531684
3,-0.3911079489688314,7.5489670160635285
3,-0.26810225541411725,0.42131710273901035
3,0.796926333677888,7.931784768547168
3,0.0847192090511879,2.1103787853344187
3,-0.09706202832957178,1.726498191032988
3,0.0050655806368719025,-4.302538048060526
3,1.3477526567590514,6.3983865693594595
3,52.96001680549882,2.471783169672136
3,-1.3114805529783142,-1.1255469062928611
3,0.019730839086367302,-3.321572678886916
3,-0.6325994322951229,2.161808209477627
3,176.91128751981532,11.20080433409423
3,-0.859070242297113,6.935862264714167
3,0.9480555497636687,-3.073667918941645
3,1.2279262693731825,8.32931668874798
3,0.7422782237710175,6.8536263774531605
3,52.6483400689923,11.344382654747946
3,-1.1668808005045648,4.7232274824959894
3,-0.20412283229403916,-2.4993989312812914
3,-0.8127598501775513,2.2332001755940496
3,-0.23859569446032647,1.669550090510782
3,-0.23210472085873346,2.241488651285124
4,0.05407745053300861,-5.108259974959296
4,-0.2580297962064766,-3.3957458626278623
4,0.0024858649905952213,7.069320141117657
4,1.8222827561514432,3.1041466516692466
4,0.37363127609064506,-7.105055813829551
4,-0.20571850317905715,1.5357196657842564
4,0.5368355167168675,3.338864747378672
4,0.9164680267789522,10.94670811208863
4,0.4933711580308762,0.7255795931315703
4,0.1400032850480768,2.2162107526039847
4,0.10776960780836622,11.731024043437984
4,-0.9663948351812611,11.069031289699886
4,-2.3396217014136345,3.690081358019171
4,-1.2095516792750898,-8.610686522935083
4,0.21891334373709226,-3.559560819249384
4,-1.0887708746937341,5.011733158338956
4,-0.4063909521570282,3.6509251146449273
4,-2.7498579703736556,19.270676377191336
4,-0.6608448309747054,-3.4169636513696062
4,-2.0236083155644264,7.011917689470984
4,-0.9307933340913768,-3.029462751277542
4,0.47898632155803667,0.8005257048355503
4,-2.533774905401854,-8.270371189178356
4,3.3911570085465,7.298855645011052
4,-0.7162885146529661,-3.382753831289051
4,-0.16002303584403244,1.0328799568784603
4,0.05095750842534823,1.1461998475955255
4,-0.3201253206594774,-3.3643879591065584
5,0.32842425819090115,-2.1335135949591546
5,-0.6242370382301274,-5.220158141345166
5,-1.298759865610641,2.153261750369026
5,0.46982703504050494,11.38143732664102
5,0.11301064325652882,2.113520732873681
5,-0.560093962011198,-3.927075731870758
5,1.2276067131797141,-2.0659158837252107
5,1.5334958900545272,-11.365196639132947
5,0.397079638607452,-6.025231502403891
5,-0.2181879756132421,-3.103344581687878
5,0.1754015657347998,-1.5389656789293582
5,-6.235906550734307,19.49606588467563
5,3.7466947696919686,-0.430906262330943
5,0.7248136354889839,-0.05704518596984798
5,-1.297322239629148,-4.5063726045644685
5,0.5507532537113153,1.762480047026159
5,-0.7016925579987108,-4.299269312735056
5,0.3618699956166165,-0.9623917295580924
5,0.14511125095048438,-3.922714292261098
5,-0.48961820807164935,6.8466740583749655
5,-0.5392364740612243,10.60250684377177
5,-0.5016000691832795,1.0826916919926717
5,0.4996705570859019,1.5500991863389189
5,-3.5757913988514884,0.8300415556995375
5,0.5361896257364123,0.3322055077642361
5,0.5553698609363824,-6.1354720272086
5,-1.2311902228424243,-5.5459255373972525
5,-0.035655672427839846,-4.591496868367308
6,-1.2712088772664756,2.4720469746515406
6,1.1224669775286138,0.37933872039454997
6,-0.9721797509531278,2.99238975638616
6,0.8538653595520778,-6.2816858350746045
6,4.78946390038353,-0.31920279639552973
6,-2.200917325399894,-3.8639126109378523
6,-0.1553465471011008,3.1269053372294735
6,1.9843745523066696,-2.3027504477135707
6,-0.30060478985654004,-3.5649733627766977
6,0.6251113941646025,0.9890108367811621
6,-0.012949241769299569,-6.319023781456977
6,-0.5769341165185367,-4.718663294398958
6,-0.2522902383222174,2.3347253047639356
6,0.5692269778767125,-2.085588013875288
6,-0.10566543878420881,1.5491136046853455
6,1.2091222695630508,3.2678163421115585
6,-4.0898661432542545,19.237507357926233
6,-0.07220161946294201,-4.555103462284386
6,0.7262387175478264,-3.0178263407057457
6,0.22511223071331188,2.2515511035587608
6,-0.23957425854685999,2.046340736272988
6,-4.286701513110948,7.7861676763314875
6,-0.18123612034954206,-2.9765718048075342
6,0.04964190517455702,2.163410990378736
6,-1.6085067640405921,2.6108358486302663
6,-0.20888504356255383,-0.588888928288938
6,0.1267651116801014,1.7352757017298615
6,-0.1542678345460491,-1.6988785330324703
7,0.15085681473235552,1.2349054474214398
7,-0.026536082964801366,-6.586656467698219
7,-0.053592889438242475,6.275919515726706
7,-0.06468252548215414,-2.1766284376850678
7,0.11256116732425892,0.9216861660804625
7,-0.6929273687743117,-1.8400317437833849
7,-2.6415121123404077,19.69142284267113
7,-0.008937769370587656,-1.4163603887100038
7,0.056159305559766226,-0.016003618163409783
7,2.6969616942397483,-1.5755955214755772
7,-0.06383621391089411,1.3621545869302594
7,1.0716780937406511,-5.72224964949384
7,-0.659314314022537,0.9409026951754242
7,0.4587677291898952,1.8681069604674718
7,-0.5298355141445106,9.9542255933479
7,0.25542487692240146,-0.34089791614752585
7,0.19029689453207177,-1.2086912587056418
7,-2.2115108221307516,-3.054036660332315
7,0.0002897317173271574,-3.5144348249918878
7,2.1127412984802802,-4.800611244819883
7,1.0128650448957126,-0.743550757739726
7,0.33024771701577355,2.047665871444167
7,-1.5311647085412314,-4.016599325688837
7,0.9022988471985505,-5.037288484597475
7,-4.078032694826118,5.764395548733759
7,-1.3274637538061427,-4.813059774664211
7,1.2146379424600973,-3.9042200605867095
7,-0.15161196570329383,9.801094450721756
8,-0.0275070303078202,-2.41631700370214
8,-1.2280535752398152,5.386604131746026
8,0.060550867993258706,1.3793015056263016
8,0.20184364912392522,1.0992476560231665
8,0.7656037805360771,-2.491798163000567
8,-1.1220588631934483,-3.1439303639811627
8,-0.1477094909747551,-0.8893424250149167
8,-0.022411049170231845,-2.3900829921111466
8,-0.4134993173170119,12.368447387572665
8,-0.4870754389036194,1.4252687333586636
8,-1.578841901253257,-3.612591770550118
8,0.6062004532149968,1.2746427964462157
8,-3.438895592750673,-4.8805720533768095
8,0.6161993024660267,1.4707746999944789
8,0.8260312955634914,-2.6100813189858485
8,-2.6001322179683797,-4.506521238388935
8,0.734248433871154,11.177923487379076
8,0.012765105421182033,0.6184938976435035
8,-0.9268047923974875,11.250002254933499
8,0.22174705719491383,-1.6875861685388003
8,0.3788990785831362,1.8345106733139431
8,-1.688528042724355,-4.391666136161852
8,-0.2698267419512703,-2.2458570536804174
8,0.38140243332553503,11.272685738504236
8,0.4919302317401568,1.0228198690188606
8,0.47774127661125476,0.7867275981125914
8,1.1299915562404255,0.3774376862963891
8,0.5671433695127668,1.0116205886628649
9,-0.29365971010739234,1.219210533722304
9,-2.121910284129059,23.198589262570735
9,-0.308221120606859,-5.96648666275118
9,-1.1109064213185202,-1.2142069640925754
9,0.05101525890149272,0.7899369244612728
9,-0.003565866439867782,0.5760658951058417
9,0.16721011601646213,-0.5119391588331865
9,0.05338527704251035,1.495368005961069
9,-2.1186152333689066,4.13722072211101
9,-0.07774329567874194,1.2079308399934803
9,0.4681991149504463,0.844436946975577
9,-0.16197447945960552,-1.1036147019342408
9,0.42742023457428036,1.320703071682786
9,-0.26581150247267815,-2.3286248617224743
9,-0.540340282639974,9.506044589014913
9,-1.37539698554024,0.9941522435951526
9,-0.15446915616433837,1.1967341737721426
9,0.15071992001794032,1.1067048423209371
9,-1.7717736506313075,-2.3561592129386923
9,0.6670838525837409,8.306161300689865
9,0.7225119231511679,11.558154904107788
9,0.8189434497999222,9.234621285906456
9,-0.7105360205636688,4.936774593181063
9,-0.5649842144077659,0.854465865850699
9,1.0584741520938798,0.9005726875883369
9,-0.17527759402591658,1.5739931576053152
9,-0.6320170155298969,7.943952599839207
9,0.8754514837989705,-4.8543312267297765
10,0.09738507116107797,3.5035677433663466
10,-3.364881606263997,16.445484653344636
10,-0.03183094078676563,-0.41624381295565627
10,0.2949331663621585,4.676250829644125
10,0.8894765915832852,3.2911494888714614
10,0.5621644619490924,-1.594232333660102
10,1.1609643110443393,0.8464898519917909
10,0.01049166012254564,3.4884305405794507
10,0.07113388823839273,1.2674313313915064
10,-0.7215294392006288,14.2063979988218
10,-0.35814479657552023,-7.528826203758527
10,-0.777661852699729,-0.40871182784720617
10,0.1130462356476385,0.9382447705422976
10,0.8084385449992019,5.396909065059347
10,-0.4189658056687633,-5.49229982715287
10,-0.7770637368801661,14.791521407940536
10,0.9147186586934728,0.5325231450221395
10,0.6419905259342072,0.3088419942544647
10,-0.31668119870657496,0.4614479022774276
10,0.6579683812339756,-0.5313822711584635
10,-0.6100024008986051,1.091618313068082
10,0.34386211176688497,8.859222617560526
10,0.2559159004023033,-1.9592907761205467
10,-1.5249697207644115,2.160844805232479
10,-0.31171234202356324,2.4405866655570563
10,0.39653834575381586,9.415004157464622
10,5.616124921899106,-3.6772398577834124
10,-0.2146664199194226,1.0027631623412958
11,-0.09045161267950208,1.6609478622770553
11,0.3262879213517903,3.436145485906792
11,0.4149137734647955,0.44819459917532356
11,0.46906325397384807,2.110428676419531
11,-0.5521703347792362,7.464939757070638
11,0.43527371485973587,3.098442737297596
11,0.6850452402909439,15.705645801181667
11,-1.294844392699242,2.6443486453767022
11,-0.5682731121609146,1.7024231380560337
11,-0.3027268779324872,-8.017028640285837
11,0.5673535633739679,2.318629219660359
11,0.8013122227188227,3.6292137478946316
11,0.5203534321755351,-0.9784133516558526
11,0.7185297338905408,0.938531562800641
11,-2.577923821073088,20.80716041216874
11,0.38232374111901535,-0.0770471431387989
11,1.2174771144967358,-7.856977933164707
11,-0.0515741505878724,-3.496157234889992
11,0.11489922748808357,0.45379109471690526
11,-0.5798080571866491,3.3501732289611112
11,-0.31455636018921806,0.553873457837291
11,0.2502880706262175,0.7725341914224515
11,0.13070030214195452,0.3745633454221178
11,-0.3077532080852867,0.03845410214087508
11,-0.15127422222567177,-0.27783590695346305
11,-0.26207697489540227,1.81601979088542
11,-0.8363411494942953,7.625605440140305
11,-1.6428536922373453,-7.681580571354083
12,-1.4714765817960358,-1.0742970219052452
12,6.363771785422289,5.2942118230480375
12,-0.264437718401922,-5.419959349165332
12,-0.7189740491768427,2.1600049586869687
12,0.010179644436401378,-1.3822713876211026
12,2.0434404128171852,-4.550008252678495
12,0.3448396465471042,-3.1242444842043184
12,-0.2238548114662401,1.1328876783826303
12,0.515603694449335,-0.27087591096261576
12,-0.10741168104229865,1.133517238774985
12,0.5782411668360161,4.1374337562439365
12,-0.7478326819957345,12.023204680633619
12,0.743341190338402,-4.039630643887783
12,1.297719287343463,1.4668224376465844
12,-3.913004268828816,-4.618527502118127
12,-0.13002897356278187,1.8818389370091495
12,-2.0100761107354783,-3.096787190632412
12,-0.8478430930198345,12.202056325734041
12,0.48283987108392523,2.570317526141025
12,0.08220833295920837,-0.06356370001266498
12,-0.913639308994493,-3.1690957815173064
12,-0.975910636201427,2.1739202845160293
12,-2.495576161351658,-2.2250821790263444
12,-0.7219056382134359,-0.890183326399189
12,-0.4679097040254423,-4.400790872002553
12,1.2185091092801108,-0.8306297891167205
12,0.6779461050324733,1.7393456409763104
12,0.6920631424733985,7.803276170442331
13,2.9384281707036735,-8.017570580392466
13,-0.8095888327654482,-2.430013274763887
13,-2.3334351630229038,-0.7623818812063732
13,0.12423472804528757,3.818402331930784
13,1.1136126462741625,-3.4469107934681134
13,0.24157765118700764,2.0204462758814827
13,3.1182960256449785,-2.2540750472664186
13,-0.07821121633947498,0.48204578947705556
13,0.341812371752432,2.1095754613722875
13,-1.544544943388865,-3.7328214842077045
13,0.7036526786372824,12.38541713438947
13,0.18506207512581052,-3.03225679029034
13,-5.885207184551735,0.24019727123917534
13,-0.8583138472247909,-3.3394497825750378
13,0.29787544930517385,-5.054146012753094
13,0.6707123752197367,1.6258547437003656
13,-0.16159974773774866,-2.1031725171595426
13,-0.24953063219031962,-2.440058491824537
13,0.010539962532615021,-5.592840072448382
13,-0.51751934027162,-2.1263492408188043
13,-0.056784144113107615,-3.031572297923425
13,3.281379237035993,-6.6851126856075
13,0.783042939367184,0.9607172483357402
13,0.7367726115502817,0.8367321779704469
13,-0.5427706984783924,-5.351577337282478
13,1.2738857764955727,-1.9587762492939405
13,0.26653732628636095,1.9926057518219693
13,-0.08041074412565585,1.391285211683595
14,0.32593087106389146,-1.9181522926292374
14,-0.39115192792249287,1.9752718171248205
14,-0.5322115679020336,-5.0544533888852285
14,0.010717072782989723,3.0042065920538263
14,-0.05767257635433598,0.8320656054813469
14,1.8436558280481625,-2.4185544303095625
14,-0.26781835087848305,-3.7094932521048705
14,-0.11595840217198261,3.9105366373702424
14,1.1036080246585915,0.8043360338917438
14,0.2037358801065896,2.8850015871476415
14,0.08730209890976504,-5.788458976836367
14,-0.5753840433756136,3.488421128500441
14,0.535041424363424,2.4450383988504427
14,0.8400153336233216,1.837941347481447
14,-0.2235551409595815,4.611889971314511
14,0.07838865768930964,3.1398765921234
14,1.161981586812721,2.764727333906208
14,-0.8530367577929963,-2.702263732705795
14,-0.5287593128958799,-2.605230593667997
14,-0.9573773499297697,2.512980018835435
14,0.12628139905430086,3.421246706707791
14,0.9684583834670902,-4.388216674952361
14,0.5276549706303647,0.49054235342328667
14,-2.4780559784317893,12.260500696834235
14,-0.699928188451842,5.38921671621938
14,-1.7440380474206663,3.082015842424191
14,0.511239330165447,1.5933038368123817
14,-0.6780629818458045,-6.090041641639402
15,0.9792945983424826,-3.61602271453917
15,-1.5391032055036011,-4.258250786582771
15,-0.2346596476301812,3.4299393092424353
15,0.7509114202494709,4.775854854127999
15,0.6275007976499241,5.214211526856275
15,-1.0776997562136548,3.5923570901353727
15,1.7043940376932838,6.887806625486235
15,-0.05905919410409609,-0.5828266389820698
15,-0.03758096280962686,1.3062144406705585
15,0.007335434252599082,1.999418597903059
15,0.16330533276591883,1.9419591187973566
15,-0.39543665584467913,1.25549081289509
15,-0.39100064747278246,-5.273068359586183
15,-0.299861463160647,0.647159619685695
15,-1.2457137163606928,4.275167567525486
15,-1.1348340690059509,2.7032453038251987
15,0.4261030414943099,-0.8811074439196389
15,0.9438518946336285,1.331229282463113
15,-0.32616233913294956,2.1069975400168772
15,-0.6249369199974192,0.06446172725875954
15,-0.5810473531350404,1.9717923158863044
15,0.22836536973296706,4.115160256658221
15,-0.6919208531884324,3.0863422348766463
15,-0.0718234631474059,3.6435639730801483
15,1.0677976379347613,1.33957714616065
15,0.1411300506474267,-0.03696895924822741
15,0.5709466019237733,-3.43855697241721
15,0.42181139032150505,1.792247925616529
16,-0.2931075694631473,1.5812722459866677
16,-0.34171580212058483,2.636239698187424
16,-0.8852035288503087,2.7669099391719882
16,0.46205467809141204,0.8140782282287233
16,0.18644041605494666,1.78948513352141
16,0.79358747736255,-0.8516368825970559
16,0.8843490604467406,0.5194983756428684
16,-2.2711252458706994,2.880932250921795
16,0.05374389905325716,0.9447628154417487
16,-0.08534685480117421,1.3316221773184225
16,0.8054223055514939,3.651376711508007
16,-0.35442621062111335,4.747335321715937
16,-0.26846986872954237,1.845914404660931
16,0.8621356957531136,1.3867538691850143
16,-0.31057851139513826,0.6000853452400321
16,0.3376106726094049,0.26247592946894827
16,-7.3978305448159105,13.075981750578734
16,-0.8293636588559841,1.0451721490491934
16,-0.2245474415152866,1.3227034552116521
16,-0.3516057218933493,1.0197290527369773
16,-0.48542339548979047,-3.822047356026026
16,-0.1492859070286804,2.093589406781362
16,-1.9233844702116918,-1.243783223175683
16,-0.22452794271433052,3.1722473263541104
16,0.045956560494719856,-5.182158486042674
16,1.0079498570907461,1.1828624877793033
16,-0.44426376254600564,1.677247235162298
16,-0.022796764514525503,1.1372280720327268
17,-0.7387080204408797,-2.569881193471076
17,0.6023289910783063,2.776519542686991
17,0.022071389279101794,-0.6850575063668956
17,0.04091453313042126,0.9933668889656957
17,0.017239810192817923,1.4980606004569808
17,-0.09250523579684455,0.8121519576289984
17,-1.2172210128019039,-0.6807957342633415
17,-3.6805264767020596,15.262627208772237
17,0.009353398688398684,-0.23439517359157946
17,-0.17618871721335488,1.897865728266666
17,-0.6407054922057691,3.6767077314526944
17,0.39026422237028735,-4.900964849964808
17,-0.43110022316738805,-1.386651862789634
17,0.9173595986381768,1.145049554135369
17,2.1368129753061122,-2.309193485252564
17,0.5503222259613096,-2.2804020642084524
17,-0.3311828870800745,-3.52517767961416
